,Unnamed: 0,consoles,games;
52491,23241,XOne,Lovers in a Dangerous Spacetime;
52492,23242,Linux,Mighty No. 9;
52493,23243,XOne,Buzz Buzz Bang;
52494,23244,Linux,Buzz Buzz Bang;
52495,23245,OSX,Buzz Buzz Bang;
52496,23246,PC,Buzz Buzz Bang;
52497,23247,XOne,Woolfe: The Red Hood Diaries;
52498,23248,PC,Woolfe: The Red Hood Diaries;
52499,23249,Linux,Guacamelee!;
52500,23250,OSX,Guacamelee!;
52501,23251,XOne,FORCED;
52502,23252,PC,Landmark;
52503,23253,PC,Two Brothers;
52504,23254,WiiU,Two Brothers;
52505,23255,PSV,Two Brothers;
52506,23256,PS4,Two Brothers;
52507,23257,OSX,Two Brothers;
52508,23258,WiiU,Mario vs. Donkey Kong;
52509,23259,PC,Below;
52510,23260,And,Hitman: Sniper;
52511,23261,3DS,Tappingo 2;
52512,23262,3DS,Blast 'Em Bunnies;
52513,23263,PS4,Blast 'Em Bunnies;
52514,23264,PSV,Blast 'Em Bunnies;
52515,23265,3DS,Woah Dave!;
52516,23266,And,Final Fantasy VII G-Bike;
52517,23267,And,Final Fantasy Agito;
52518,23268,WiiU,6180 the moon;
52519,23269,PC,6180 the moon;
52520,23270,WiiU,Affordable Space Adventures;
52521,23271,OSX,Broforce;
52522,23272,PS4,Broforce;
52523,23273,PSV,Broforce;
52524,23274,Linux,This War of Mine;
52525,23275,And,This War of Mine;
52526,23276,PS4,Night in the Woods;
52527,23277,PSV,Reel Fishing: Master's Challenge;
52528,23278,3DS,AiRace Xeno;
52529,23279,WiiU,Chubbins;
52530,23280,PSV,Metrico;
52531,23281,PC,Qvadriga;
52532,23282,PC,The Devil's Men;
52533,23283,OSX,The Devil's Men;
52534,23284,PC,Loadout;
52535,23285,WiiU,I've Got to Run!;
52536,23286,PC,300 Dwarves;
52537,23287,PC,Richard & Alice;
52538,23288,PC,Galactic Arms Race;
52539,23289,PC,The Happy Hereafter;
52540,23290,OSX,Enigmatis 2: The Mists of Ravenwood;
52541,23291,Linux,Enigmatis 2: The Mists of Ravenwood;
52542,23292,PC,Enigmatis 2: The Mists of Ravenwood;
52543,23293,PS4,Onigiri;
52544,23294,DS,Disney Violetta: Rhythm & Music;
52545,23295,Wii,Disney Violetta: Rhythm & Music;
52546,23296,PS4,Falling Skies: The Game;
52547,23297,PC,Falling Skies: The Game;
52548,23298,WiiU,Falling Skies: The Game;
52549,23299,PS3,Falling Skies: The Game;
52550,23300,And,Soul Guardians: Age of Midgard;
52551,23301,PC,Over 9000 Zombies!;
52552,23302,PC,Metrocide;
52553,23303,XOne,Another World;
52554,23304,PC,Another World;
52555,23305,PC,FX Football;
52556,23306,OSX,Defenders of Time;
52557,23307,PC,Defenders of Time;
52558,23308,PC,Rhythm Destruction;
52559,23309,PC,8-Bit Commando;
52560,23310,WinP,Warfare Nations;
52561,23311,And,Warfare Nations;
52562,23312,PC,Robot Girls Z Online;
52563,23313,PS4,Aaru's Awakening;
52564,23314,PS3,Aaru's Awakening;
52565,23315,Linux,Aaru's Awakening;
52566,23316,OSX,Aaru's Awakening;
52567,23317,PC,Aaru's Awakening;
52568,23318,Linux,Homefront: The Revolution;
52569,23319,OSX,Homefront: The Revolution;
52570,23320,XOne,Shiness: The Lightning Kingdom;
52571,23321,PS4,Shiness: The Lightning Kingdom;
52572,23322,PC,Shiness: The Lightning Kingdom;
52573,23323,PSV,One Way Trip;
52574,23324,PS4,One Way Trip;
52575,23325,OSX,EarthNight;
52576,23326,PC,EarthNight;
52577,23327,And,EarthNight;
52578,23328,PSV,EarthNight;
52579,23329,PS4,EarthNight;
52580,23330,PC,Splatter;
52581,23331,And,Escape the Mansion;
52582,23332,PC,Legends of Persia;
52583,23333,PC,Fritz Chess 14;
52584,23334,Linux,Noir Syndrome;
52585,23335,OSX,Noir Syndrome;
52586,23336,PC,Noir Syndrome;
52587,23337,And,You're Fired!;
52588,23338,OSX,HTR+ Slot Car Simulation;
52589,23339,PC,HTR+ Slot Car Simulation;
52590,23340,PSV,Haunt the House: Terrortown;
52591,23341,OSX,Haunt the House: Terrortown;
52592,23342,PC,Haunt the House: Terrortown;
52593,23343,PC,Kidnapped;
52594,23344,PS3,Derrick the Deathfin;
52595,23345,Linux,Derrick the Deathfin;
52596,23346,OSX,Derrick the Deathfin;
52597,23347,PC,Derrick the Deathfin;
52598,23348,And,The Ingenious Machine;
52599,23349,And,Mental Hospital: Eastern Bloc II;
52600,23350,PSV,Galak-Z: The Dimensional;
52601,23351,PC,Galak-Z: The Dimensional;
52602,23352,And,Luminux;
52603,23353,3DS,Nero;
52604,23354,WiiU,Nero;
52605,23355,PC,Nero;
52606,23356,XOne,Nero;
52607,23357,XOne,#IDARB;
52608,23358,And,Infinite Pics;
52609,23359,PC,Beyond Space;
52610,23360,3DS,2048;
52611,23361,WiiU,Color Zen Kids;
52612,23362,And,Raging Thunder 2;
52613,23363,3DS,Color Zen Kids;
52614,23364,PSV,Murasaki Baby;
52615,23365,PC,Dizzel;
52616,23366,And,You Must Escape 2;
52617,23367,PC,Bot Colony;
52618,23368,PC,Hannibal: Terror of Rome;
52619,23369,And,DOORS 4 FREE - room escape -;
52620,23370,PC,Rush for Glory;
52621,23371,Linux,WORLD END ECONOMiCA;
52622,23372,OSX,WORLD END ECONOMiCA;
52623,23373,PC,WORLD END ECONOMiCA;
52624,23374,OSX,The Few;
52625,23375,PC,The Few;
52626,23376,3DS,European Conqueror 3D;
52627,23377,And,100 Doors 3;
52628,23378,And,Bubble Fish Party;
52629,23379,And,Crumpets;
52630,23380,PSV,Magical Beat;
52631,23381,And,Powerpuff Girls: Defenders of Townsville;
52632,23382,And,Are You a Dodo?;
52633,23383,And,Ghostbusters Paranormal Blast;
52634,23384,PC,Powerpuff Girls: Defenders of Townsville;
52635,23385,And,Zombie Diary 2 Evolution;
52636,23386,And,S.O.L Stone of Life EX;
52637,23387,And,Criminal Legacy;
52638,23388,PC,Zoo Park: Run Your Own Animal Sanctuary;
52639,23389,PC,Shadows: Heretic Kingdoms;
52640,23390,XOne,Tetris Ultimate;
52641,23391,PS4,Tetris Ultimate;
52642,23392,PC,Archlord 2;
52643,23393,PC,Tetris Ultimate;
52644,23394,XOne,Afro Samurai 2;
52645,23395,PS4,Afro Samurai 2;
52646,23396,PC,Afro Samurai 2;
52647,23397,PC,Road Not Taken;
52648,23398,XOne,The Legend of Korra (2014);
52649,23399,X360,The Legend of Korra (2014);
52650,23400,PS4,The Legend of Korra (2014);
52651,23401,PS3,The Legend of Korra (2014);
52652,23402,PC,The Legend of Korra (2014);
52653,23403,And,Pigs Can't Fly;
52654,23404,3DS,Van Helsing sniper Zx100;
52655,23405,PC,The Assembly;
52656,23406,PS4,The Assembly;
52657,23407,3DS,Toy Stunt Bike;
52658,23408,WiiU,Castlevania III: Dracula's Curse;
52659,23409,3DS,Castlevania III: Dracula's Curse;
52660,23410,PC,Storm over the Pacific;
52661,23411,PC,Battle Group 2;
52662,23412,OSX,Battle Group 2;
52663,23413,Linux,Battle Group 2;
52664,23414,PC,Crystals of Time;
52665,23415,PC,The Entente Gold;
52666,23416,PC,Viktor;
52667,23417,PC,Probability 0;
52668,23418,Linux,Spy Chameleon - RGB Agent;
52669,23419,OSX,Spy Chameleon - RGB Agent;
52670,23420,PC,Spy Chameleon - RGB Agent;
52671,23421,PC,Final Slam 2;
52672,23422,Linux,Farm for your Life;
52673,23423,OSX,Farm for your Life;
52674,23424,PC,Farm for your Life;
52675,23425,Linux,A Wizard's Lizard;
52676,23426,OSX,A Wizard's Lizard;
52677,23427,PC,A Wizard's Lizard;
52678,23428,Linux,Ichi;
52679,23429,OSX,Ichi;
52680,23430,PC,Ichi;
52681,23431,X360,Bloodbath;
52682,23432,PC,Bloodbath;
52683,23433,Linux,Heileen 2: The Hands Of Fate;
52684,23434,OSX,Heileen 2: The Hands Of Fate;
52685,23435,PC,Heileen 2: The Hands Of Fate;
52686,23436,OSX,March of War;
52687,23437,PC,March of War;
52688,23438,PC,Echo of the Wilds;
52689,23439,PC,Dead Bits;
52690,23440,OSX,Dead Bits;
52691,23441,PC,Railroad X;
52692,23442,3DS,Farming Simulator 2014;
52693,23443,And,Farming Simulator 2014;
52694,23444,PS4,Gran Turismo 7;
52695,23445,PS4,Rollers of the Realm;
52696,23446,PSV,Rollers of the Realm;
52697,23447,PC,Rollers of the Realm;
52698,23448,And,Movie Quiz;
52699,23449,XOne,Divekick;
52700,23450,XOne,Spectra 8bit Racing;
52701,23451,PC,Spectra 8bit Racing;
52702,23452,WinP,Spectra 8bit Racing;
52703,23453,PC,Escape Dead Island;
52704,23454,Linux,Two Brothers;
52705,23455,And,Mass Effect: Infiltrator;
52706,23456,And,Slogan Logo Quiz;
52707,23457,OSX,Star Defender 4;
52708,23458,PC,Star Defender 4;
52709,23459,And,Star Defender 4;
52710,23460,PC,Star Defender 2;
52711,23461,PC,Ropeway Simulator 2014;
52712,23462,And,Disney Checkout Challenege;
52713,23463,WinP,Wheres My Water? Featuring XYY;
52714,23464,And,Wheres My Water? Featuring XYY;
52715,23465,PC,Wheres My Water? Featuring XYY;
52716,23466,PC,Slow Down Bull;
52717,23467,Linux,Sheltered;
52718,23468,OSX,Sheltered;
52719,23469,PC,Sheltered;
52720,23470,And,Final Fantasy Artniks Dive;
52721,23471,And,Divine Gate;
52722,23472,And,Bowling King;
52723,23473,And,Defense: Evolution;
52724,23474,And,Terra Battle;
52725,23475,And,Critter Cross;
52726,23476,And,Beach Buggy Racing;
52727,23477,And,ShinAnimals;
52728,23478,And,Magnifico;
52729,23479,PSV,Pop Bugs Zap;
52730,23480,And,Pop Bugs Zap;
52731,23481,And,The Rhythm of Fighters;
52732,23482,PC,Vane;
52733,23483,WiiU,Mario Tennis: Power Tour;
52734,23484,3DS,Glory of Generals;
52735,23485,PS3,Rogue Legacy;
52736,23486,PS4,Rogue Legacy;
52737,23487,PSV,Rogue Legacy;
52738,23488,And,Rock 'n Roll Knowitall;
52739,23489,And,Gunma's Ambition;
52740,23490,PC,Magical Battle Festa;
52741,23491,And,RPG Soul Historica;
52742,23492,And,Dragon Fighting Mission RPG;
52743,23493,PS4,Another World;
52744,23494,PSV,Skullgirls;
52745,23495,PS4,Skullgirls;
52746,23496,WiiU,Bombing Bastards;
52747,23497,WiiU,Internal Invasion;
52748,23498,WiiU,POKER DICE SOLITAIRE FUTURE;
52749,23499,PS3,Deadfall Adventures;
52750,23500,And,Kim Kardashian: Hollywood;
52751,23501,PC,Swordsman Online;
52752,23502,PC,A Golden Wake;
52753,23503,And,Rocket Crisis;
52754,23504,PC,Air Conflicts: Vietnam;
52755,23505,And,Evil Defenders;
52756,23506,DS,Mysterious Stars: The Samurai;
52757,23507,DSi,ANONYMOUS NOTES CHAPTER 4 - FROM THE ABYSS;
52758,23508,OSX,Civil War: 1864;
52759,23509,3DS,Plain Video Poker;
52760,23510,3DS,SKYPEACE;
52761,23511,DS,Anne's Doll Studio;
52762,23512,WiiU,My Jurassic Farm;
52763,23513,3DS,Cocoro - Line Defender;
52764,23514,WiiU,My Arctic Farm;
52765,23515,WiiU,BrickBlast U!;
52766,23516,X360,Fat Dragons;
52767,23517,PSV,Fat Dragons;
52768,23518,PC,Instant Dungeon!;
52769,23519,PSV,Instant Dungeon!;
52770,23520,PSV,Tuffy the Corgi and the Tower of Bones;
52771,23521,PC,Don Bradman Cricket 14;
52772,23522,And,HELI HELL;
52773,23523,And,Simply Soccer;
52774,23524,XOne,Azito x Tatsunoko Legends;
52775,23525,And,Guns Girl-School Dayz;
52776,23526,XOne,Shooting Love Trilogy;
52777,23527,And,SoulCraft 2 - League of Angels;
52778,23528,PC,99 Spirits - Cage of Night;
52779,23529,PC,Sunrider: First Arrival;
52780,23530,And,Pyramid Solitaire Saga;
52781,23531,Ouya,PondScum;
52782,23532,And,PondScum;
52783,23533,PC,VANISH;
52784,23534,PC,DROD: The Second Sky;
52785,23535,OSX,Sunless Sea;
52786,23536,PC,Sunless Sea;
52787,23537,Linux,DROD: The Second Sky;
52788,23538,OSX,DROD: The Second Sky;
52789,23539,PC,Deadbreed;
52790,23540,PC,Astro Lords: Oort Cloud;
52791,23541,PC,Crusaders of Solaria;
52792,23542,PC,SUGURI;
52793,23543,PC,Momodora III;
52794,23544,PC,The House;
52795,23545,PC,Railroad Pioneer;
52796,23546,PC,Run For Rum;
52797,23547,And,Run For Rum;
52798,23548,PC,Soldiers: Heroes of World War II;
52799,23549,PC,Echelon;
52800,23550,PC,School Bus Fun;
52801,23551,PC,Zombie Solitaire;
52802,23552,Linux,War in a Box: Paper Tanks;
52803,23553,OSX,War in a Box: Paper Tanks;
52804,23554,PC,War in a Box: Paper Tanks;
52805,23555,PC,Asteria;
52806,23556,PC,Lexica;
52807,23557,PC,Long Night;
52808,23558,PC,NEOTOKYO;
52809,23559,Linux,Legions of Ashworld;
52810,23560,OSX,Legions of Ashworld;
52811,23561,PC,Legions of Ashworld;
52812,23562,PC,Memories of a Vagabond;
52813,23563,OSX,Contraption Maker;
52814,23564,PC,Three Dead Zed;
52815,23565,Linux,Three Dead Zed;
52816,23566,And,Transformers: Age of Extinction;
52817,23567,PC,Claire;
52818,23568,Linux,Q*bert: Rebooted;
52819,23569,OSX,Q*bert: Rebooted;
52820,23570,PC,Q*bert: Rebooted;
52821,23571,3DS,Mysterious Stars 3D: A Fairy Tale;
52822,23572,3DS,City Mysteries;
52823,23573,WiiU,ZaciSa's Last Stand;
52824,23574,3DS,BIKE RIDER DX2: GALAXY;
52825,23575,And,Legend of Roland: Action RPG;
52826,23576,Linux,Sakura Spirit;
52827,23577,OSX,Sakura Spirit;
52828,23578,PC,Sakura Spirit;
52829,23579,OSX,4PM;
52830,23580,PC,4PM;
52831,23581,PC,Alpha Zylon;
52832,23582,Linux,Ground Pounders;
52833,23583,OSX,Ground Pounders;
52834,23584,PC,Ground Pounders;
52835,23585,PC,Sharpe Investigations: Death on the Seine;
52836,23586,PC,The Abbey;
52837,23587,PC,Defense Zone;
52838,23588,PC,Crouching Pony Hidden Dragon;
52839,23589,PC,Super Panda Adventures;
52840,23590,Linux,Light;
52841,23591,OSX,Light;
52842,23592,PC,Light;
52843,23593,Linux,Infinity Runner;
52844,23594,OSX,Infinity Runner;
52845,23595,PC,Infinity Runner;
52846,23596,And,Chicken Strike;
52847,23597,And,Animal Boyfriend;
52848,23598,PC,1100AD: Domination;
52849,23599,And,Fight of the Castle;
52850,23600,Linux,Bik - A Space Adventure;
52851,23601,OSX,Bik - A Space Adventure;
52852,23602,PC,Bik - A Space Adventure;
52853,23603,PC,Shadowbound;
52854,23604,OSX,So Many Me;
52855,23605,PC,So Many Me;
52856,23606,PSV,Soushuu Senshinkan Gakuen: Hachimyoujin - Ten no Koku;
52857,23607,PSV,Judas Code;
52858,23608,PC,Millennium 2 - Take Me Higher;
52859,23609,PC,Stained;
52860,23610,3DS,The Denpa Men RPG FREE!;
52861,23611,And,Beyond Gravity;
52862,23612,PC,Bounders and Cads;
52863,23613,And,Ferro: Robot on the Run;
52864,23614,PC,Uptasia;
52865,23615,PC,Amazing Princess Sarah;
52866,23616,X360,Amazing Princess Sarah;
52867,23617,PC,Black the Fall;
52868,23618,PC,Terrian Saga: KR-17;
52869,23619,PC,Cube & Star: An Arbitrary Love;
52870,23620,And,Kick the Ball! Brazil 2014;
52871,23621,3DS,Me & My Pets 3D;
52872,23622,3DS,Rabi x Laby 3;
52873,23623,WiiU,The Letter;
52874,23624,3DS,Excave: Sorcerer of the Underworld;
52875,23625,3DS,MahoCole: Mahou * Idol Collection;
52876,23626,PC,Blue Streak;
52877,23627,Linux,Evil Pumpkin: The Lost Halloween;
52878,23628,OSX,Evil Pumpkin: The Lost Halloween;
52879,23629,PC,Evil Pumpkin: The Lost Halloween;
52880,23630,PC,Super Comboman;
52881,23631,OSX,Super Comboman;
52882,23632,PC,Retrobooster;
52883,23633,Linux,Retrobooster;
52884,23634,And,Heroes Rise: HeroFall;
52885,23635,Linux,Heroes Rise: HeroFall;
52886,23636,OSX,Heroes Rise: HeroFall;
52887,23637,PC,Heroes Rise: HeroFall;
52888,23638,PC,Tales of Adventure 2;
52889,23639,PC,Rulers of Nation;
52890,23640,PC,Point Perfect;
52891,23641,And,Pixel Hunter;
52892,23642,Linux,Pixel Hunter;
52893,23643,OSX,Pixel Hunter;
52894,23644,PC,Pixel Hunter;
52895,23645,Linux,Heileen 3: New Horizons;
52896,23646,OSX,Heileen 3: New Horizons;
52897,23647,PC,Heileen 3: New Horizons;
52898,23648,PC,Detective Case and Clown Bot in: Murder in the Hotel Lisbon;
52899,23649,OSX,Detective Case and Clown Bot in: Murder in the Hotel Lisbon;
52900,23650,Linux,Detective Case and Clown Bot in: Murder in the Hotel Lisbon;
52901,23651,Linux,The Nightmare Cooperative;
52902,23652,OSX,The Nightmare Cooperative;
52903,23653,PC,The Nightmare Cooperative;
52904,23654,PC,Face of Mankind;
52905,23655,PC,Hidden in Plain Sight;
52906,23656,OSX,Vlad the Impaler;
52907,23657,PC,Vlad the Impaler;
52908,23658,3DS,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure;
52909,23659,PC,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure;
52910,23660,3DS,Comic Workshop;
52911,23661,X360,AirMech Arena;
52912,23662,PC,The Forgotten Ones;
52913,23663,3DS,Strike Force Foxx;
52914,23664,And,Pick-A-Gem;
52915,23665,3DS,Pick-A-Gem;
52916,23666,And,K-Nika;
52917,23667,WinP,Worldly;
52918,23668,PC,Obludia;
52919,23669,And,X-Fighting;
52920,23670,PC,Lantern Forge;
52921,23671,And,Battle Fleet 2: WW2 in the Pacific;
52922,23672,OSX,Unrest;
52923,23673,PC,Unrest;
52924,23674,Linux,Unrest;
52925,23675,XOne,Pinball FX 2;
52926,23676,PC,Pressured;
52927,23677,PC,AR-K;
52928,23678,OSX,AR-K;
52929,23679,PC,Machines at War 3;
52930,23680,OSX,Machines at War 3;
52931,23681,And,Zombie Commando;
52932,23682,PC,Sokobond;
52933,23683,OSX,Sokobond;
52934,23684,Linux,Sokobond;
52935,23685,PC,Selknam Defense;
52936,23686,OSX,Selknam Defense;
52937,23687,And,Pridefest;
52938,23688,PC,Ghostship Aftermath;
52939,23689,PC,Merchants of Kaidan;
52940,23690,PC,My Ex-Boyfriend the Space Tyrant;
52941,23691,OSX,My Ex-Boyfriend the Space Tyrant;
52942,23692,Linux,My Ex-Boyfriend the Space Tyrant;
52943,23693,PC,The Fifth Day;
52944,23694,OSX,The Fifth Day;
52945,23695,PC,LogiGun;
52946,23696,PC,Adventurezator: When Pigs Fly;
52947,23697,OSX,Adventurezator: When Pigs Fly;
52948,23698,Linux,Adventurezator: When Pigs Fly;
52949,23699,OSX,Micron;
52950,23700,PC,Micron;
52951,23701,Linux,Micron;
52952,23702,And,Dino Hunter: Deadly Shores;
52953,23703,PC,Halfway;
52954,23704,OSX,Halfway;
52955,23705,Linux,Halfway;
52956,23706,WiiU,Master Reboot;
52957,23707,WiiU,Super Toy Cars;
52958,23708,3DS,Mega Man 6;
52959,23709,WiiU,Mega Man 6;
52960,23710,WiiU,Mega Man 5;
52961,23711,WiiU,Mega Man Battle Network;
52962,23712,And,Flag Quiz;
52963,23713,PSV,Table Top Racing;
52964,23714,PS4,CounterSpy;
52965,23715,PSV,Phantom Breaker: Battle Grounds;
52966,23716,OSX,Farming Simulator 2015;
52967,23717,And,Swipe Quest;
52968,23718,And,LINE: Disney Tsum Tsum;
52969,23719,XBL,Teenage Mutant Ninja Turtles: Training Lair;
52970,23720,And,Modern Combat 5: Blackout;
52971,23721,And,Ghost PangPang;
52972,23722,And,Turky's Date;
52973,23723,WiiU,Ufouria: The Saga;
52974,23724,3DS,Blaster Master;
52975,23725,And,GUNSHIP BATTLE : Helicopter 3D;
52976,23726,And,The Walking Dead: No Man's Land;
52977,23727,PC,Majestic Nights;
52978,23728,And,Pixel Gun 3D;
52979,23729,3DS,101 Pony Pets 3D;
52980,23730,And,Majestic Nights;
52981,23731,OSX,Majestic Nights;
52982,23732,And,Teenage Mutant Ninja Turtles;
52983,23733,And,Digging Deep: Tap the Blocks;
52984,23734,And,Appointment with F.E.A.R.;
52985,23735,3DS,Accel Knights 2: Full Throttle;
52986,23736,PC,Super Trench Attack!;
52987,23737,PC,Battle Mages: Sign of Darkness;
52988,23738,PC,LA Cops;
52989,23739,OSX,LA Cops;
52990,23740,And,LA Cops;
52991,23741,3DS,The Mysterious Murasame Castle;
52992,23742,OSX,Only If;
52993,23743,Linux,Only If;
52994,23744,PC,Only If;
52995,23745,PC,Fall of the New Age;
52996,23746,PC,Total Pro Golf 3;
52997,23747,X360,Murder Miners;
52998,23748,And,Iron Knights;
52999,23749,XOne,The Walking Dead: Season Three;
53000,23750,And,The Walking Dead: Season Three;
53001,23751,PC,Mondo;
53002,23752,PC,Commander: The Great War;
53003,23753,OSX,Freedom Planet;
53004,23754,PC,Epigenesis;
53005,23755,PC,Ilya Muromets;
53006,23756,And,Kairobotica;
53007,23757,OSX,J.U.L.I.A. Among the Stars;
53008,23758,PC,J.U.L.I.A. Among the Stars;
53009,23759,And,Crazy Taxi: City Rush;
53010,23760,And,Joe Dever's Lone Wolf: The Shianti Halls;
53011,23761,PC,Industry Empire;
53012,23762,And,RuPaul's Drag Race: Dragopolis;
53013,23763,PC,RIVE;
53014,23764,OSX,Night in the Woods;
53015,23765,Linux,Night in the Woods;
53016,23766,And,Escape Quest;
53017,23767,WiiU,Frederic: Resurrection of Music;
53018,23768,WiiU,XType Plus;
53019,23769,X360,Rise of the Ravager;
53020,23770,PC,Rise of the Ravager;
53021,23771,And,Nom;
53022,23772,And,Astro Drop;
53023,23773,Linux,Rise of the Ravager;
53024,23774,Linux,Will Fight for Food;
53025,23775,PC,Will Fight for Food;
53026,23776,Linux,The A.Typical RPG;
53027,23777,PC,The A.Typical RPG;
53028,23778,PC,Click!;
53029,23779,And,Guess the Restaurant Quiz;
53030,23780,And,Pixel Towers;
53031,23781,And,R.U.S. Real Ufo Simulator;
53032,23782,PC,Miramagia;
53033,23783,PC,Rail Nation;
53034,23784,PC,goalunited;
53035,23785,WinP,Soaper Coaster;
53036,23786,WiiU,Ice Cream Surfer;
53037,23787,And,Midtown Crazy Race;
53038,23788,WiiU,Midtown Crazy Race;
53039,23789,And,Crowntakers;
53040,23790,OSX,Crowntakers;
53041,23791,PC,Crowntakers;
53042,23792,And,Marvel: Contest of the Champions;
53043,23793,X360,Proxy Blade Zero;
53044,23794,PC,Proxy Blade Zero;
53045,23795,And,LINE Let's Get Rich;
53046,23796,Linux,Crypt of the NecroDancer;
53047,23797,OSX,Crypt of the NecroDancer;
